frame_id,time_sec,track_id,class_name,confidence,x1,y1,x2,y2
1249,24.98,209,car,0.927469,491.39,990.56,611.84,1073.09
1249,24.98,10,car,0.885792,1463.69,335.82,1523.59,376.41
1249,24.98,231,car,0.906400,1562.09,337.93,1623.26,376.73
1249,24.98,235,car,0.946110,323.11,999.69,442.47,1078.98
1249,24.98,11,car,0.378824,888.95,310.56,939.58,361.48
1249,24.98,391,truck,0.457753,888.95,310.56,939.58,361.48
1249,24.98,392,car,0.854648,1502.37,856.84,1592.32,942.16
1249,24.98,394,car,0.923744,1454.33,908.28,1553.14,999.05
1250,25.00,12,car,0.515279,1242.71,154.80,1296.61,190.52
1250,25.00,104,car,0.910706,510.66,931.21,614.03,1001.32
1250,25.00,137,car,0.921121,445.98,893.47,548.60,962.63
1250,25.00,195,car,0.886044,1480.28,367.76,1544.42,407.99
1250,25.00,209,car,0.929124,491.31,990.62,611.85,1073.25
1250,25.00,10,car,0.871496,1464.10,335.97,1523.79,376.39
1250,25.00,231,car,0.905460,1562.13,337.93,1623.24,376.68
1250,25.00,235,car,0.944851,323.26,999.92,442.32,1078.98
1250,25.00,11,truck,0.356114,889.18,310.85,939.89,361.84
1250,25.00,391,car,0.443391,889.19,310.85,939.88,361.84
1250,25.00,392,car,0.852200,1501.74,854.90,1591.69,940.41
1250,25.00,394,car,0.936786,1450.54,903.30,1547.87,993.14
1251,25.02,12,car,0.514770,1242.51,154.80,1296.41,190.51
1251,25.02,104,car,0.910611,510.64,931.19,614.09,1001.37
1251,25.02,137,car,0.922688,446.03,893.47,548.67,962.63
1251,25.02,195,car,0.885752,1480.28,367.77,1544.39,407.98
1251,25.02,209,car,0.929318,491.32,990.65,611.84,1073.31
1251,25.02,10,car,0.870737,1464.25,336.04,1523.85,376.39
1251,25.02,231,car,0.905755,1562.15,337.96,1623.22,376.67
1251,25.02,235,car,0.944829,323.30,1000.01,442.27,1078.98
1251,25.02,11,car,0.454918,889.36,311.04,940.21,362.19
1251,25.02,391,truck,0.360003,889.36,311.04,940.21,362.19
1251,25.02,392,car,0.884375,1500.89,852.88,1590.61,938.30
1251,25.02,394,car,0.957195,1446.26,898.09,1542.97,987.86
1252,25.04,12,car,0.515890,1242.50,154.79,1296.37,190.48
1252,25.04,104,car,0.910745,510.64,931.18,614.11,1001.39
1252,25.04,137,car,0.921453,446.05,893.47,548.69,962.63
1252,25.04,195,car,0.885095,1480.28,367.78,1544.39,407.98
1252,25.04,209,car,0.928899,491.34,990.67,611.79,1073.31
1252,25.04,10,car,0.869435,1464.31,336.11,1523.84,376.39
1252,25.04,231,car,0.905214,1562.13,337.93,1623.24,376.66
1252,25.04,235,car,0.944639,323.29,1000.04,442.25,1078.98
1252,25.04,11,truck,0.377034,889.55,311.17,940.54,362.46
1252,25.04,391,car,0.456856,889.56,311.17,940.53,362.46
1252,25.04,392,car,0.888340,1499.69,851.03,1589.07,936.22
1252,25.04,394,car,0.947272,1441.96,892.71,1537.99,982.30
1253,25.06,12,car,0.523481,1242.42,154.79,1296.32,190.49
1253,25.06,104,car,0.910078,510.65,931.18,614.11,1001.39
1253,25.06,137,car,0.922050,446.06,893.48,548.71,962.63
1253,25.06,195,car,0.887118,1480.28,367.78,1544.39,407.98
1253,25.06,209,car,0.928870,491.37,990.68,611.76,1073.31
1253,25.06,10,car,0.870373,1464.33,336.15,1523.84,376.38
1253,25.06,231,car,0.906098,1562.12,337.92,1623.26,376.66
1253,25.06,235,car,0.944462,323.30,1000.07,442.25,1078.98
1253,25.06,11,truck,0.358108,889.95,311.31,940.93,362.65
1253,25.06,391,car,0.472356,889.95,311.31,940.92,362.65
1253,25.06,392,car,0.893440,1498.68,849.16,1587.44,933.81
1253,25.06,394,car,0.945681,1437.84,888.32,1532.49,977.11
1254,25.08,12,car,0.516212,1242.44,154.78,1296.36,190.48
1254,25.08,104,car,0.910848,510.66,931.17,614.11,1001.39
1254,25.08,137,car,0.922823,446.11,893.48,548.69,962.57
1254,25.08,195,car,0.887478,1480.28,367.78,1544.39,407.98
1254,25.08,209,car,0.929381,491.37,990.66,611.82,1073.35
1254,25.08,10,car,0.869524,1464.33,336.16,1523.84,376.38
1254,25.08,231,car,0.905778,1562.11,337.91,1623.27,376.66
1254,25.08,235,car,0.945111,323.31,1000.09,442.26,1078.98
1254,25.08,11,truck,0.400131,890.38,311.50,941.28,362.82
1254,25.08,391,car,0.428901,890.39,311.50,941.28,362.82
1254,25.08,392,car,0.879966,1497.57,846.98,1586.32,931.59
1254,25.08,394,car,0.943346,1434.21,884.24,1527.54,972.12
1255,25.10,12,car,0.518923,1242.44,154.78,1296.38,190.47
1255,25.10,104,car,0.911032,510.66,931.17,614.10,1001.40
1255,25.10,137,car,0.924198,446.10,893.48,548.68,962.56
1255,25.10,195,car,0.889365,1480.28,367.76,1544.41,407.98
1255,25.10,209,car,0.929665,491.41,990.69,611.78,1073.36
1255,25.10,10,car,0.865627,1464.35,336.19,1523.81,376.36
1255,25.10,231,car,0.906706,1562.14,337.91,1623.29,376.66
1255,25.10,235,car,0.945368,323.31,1000.10,442.26,1078.96
1255,25.10,11,truck,0.360360,890.74,311.75,941.55,362.99
1255,25.10,391,car,0.488314,890.74,311.75,941.55,362.99
1255,25.10,392,car,0.864063,1495.10,844.78,1583.76,929.70
1255,25.10,394,car,0.960354,1430.26,879.44,1522.99,967.09
1256,25.12,12,car,0.514485,1242.44,154.78,1296.40,190.47
1256,25.12,104,car,0.910057,510.67,931.18,614.10,1001.40
1256,25.12,137,car,0.923217,446.15,893.48,548.67,962.50
1256,25.12,195,car,0.888445,1480.26,367.77,1544.42,408.00
1256,25.12,209,car,0.929200,491.43,990.70,611.77,1073.36
1256,25.12,10,car,0.870934,1464.38,336.21,1523.84,376.36
1256,25.12,231,car,0.906255,1562.19,337.92,1623.33,376.66
1256,25.12,235,car,0.944862,323.30,1000.09,442.28,1078.96
1256,25.12,11,truck,0.371752,891.08,312.04,941.77,363.17
1256,25.12,391,car,0.500246,891.08,312.04,941.77,363.17
1256,25.12,392,car,0.900140,1492.75,843.18,1580.37,927.62
1256,25.12,394,car,0.961336,1425.92,874.15,1518.61,962.23
1257,25.14,12,car,0.519074,1242.43,154.78,1296.41,190.47
1257,25.14,104,car,0.910438,510.68,931.19,614.08,1001.40
1257,25.14,137,car,0.923987,446.15,893.48,548.69,962.49
1257,25.14,195,car,0.889588,1480.26,367.79,1544.42,408.03
1257,25.14,209,car,0.929355,491.44,990.72,611.75,1073.39
1257,25.14,10,car,0.870254,1464.39,336.21,1523.87,376.36
1257,25.14,231,car,0.907623,1562.27,337.96,1623.34,376.65
1257,25.14,235,car,0.945311,323.28,1000.08,442.30,1078.96
1257,25.14,11,car,0.494851,891.24,312.30,942.04,363.55
1257,25.14,391,truck,0.377486,891.25,312.30,942.03,363.55
1257,25.14,392,car,0.889180,1491.57,841.45,1578.51,925.65
1257,25.14,394,car,0.889162,1422.01,868.98,1514.10,956.84
1258,25.16,12,car,0.514362,1242.41,154.78,1296.41,190.47
1258,25.16,104,car,0.910017,510.66,931.19,614.08,1001.42
1258,25.16,137,car,0.923917,446.12,893.48,548.69,962.50
1258,25.16,195,car,0.886289,1480.27,367.82,1544.41,408.03
1258,25.16,209,car,0.929045,491.46,990.70,611.75,1073.37
1258,25.16,10,car,0.873071,1464.34,336.19,1523.88,376.37
1258,25.16,231,car,0.907156,1562.29,337.92,1623.41,376.64
1258,25.16,235,car,0.945033,323.26,1000.08,442.32,1078.96
1258,25.16,11,truck,0.379739,891.49,312.55,942.31,363.88
1258,25.16,391,car,0.468164,891.49,312.55,942.31,363.88
1258,25.16,392,car,0.895820,1490.62,839.70,1577.40,924.01
1258,25.16,394,car,0.936579,1417.97,864.57,1509.10,951.88
1258,25.16,401,car,0.397179,1650.08,911.59,1698.45,947.76
1259,25.18,12,car,0.523412,1242.40,154.79,1296.43,190.48
1259,25.18,104,car,0.910764,510.66,931.20,614.06,1001.42
1259,25.18,137,car,0.924710,446.11,893.47,548.72,962.51
1259,25.18,195,car,0.887810,1480.29,367.83,1544.38,408.01
1259,25.18,209,car,0.929516,491.52,990.70,611.71,1073.30
1259,25.18,10,car,0.877716,1464.35,336.20,1523.90,376.37
1259,25.18,231,car,0.907872,1562.31,337.96,1623.37,376.64
1259,25.18,235,car,0.945427,323.24,1000.07,442.34,1078.98
1259,25.18,11,truck,0.347405,891.66,312.80,942.63,364.34
1259,25.18,391,car,0.490220,891.66,312.80,942.63,364.34
1259,25.18,392,car,0.885425,1489.10,837.90,1575.20,922.12
1259,25.18,394,car,0.926220,1414.54,860.19,1504.56,946.74
1259,25.18,401,car,0.416253,1649.55,911.94,1697.61,947.88
1259,25.18,402,car,0.450123,560.83,0.98,591.29,29.51
1260,25.20,12,car,0.514681,1242.41,154.79,1296.44,190.47
1260,25.20,104,car,0.910936,510.67,931.20,614.05,1001.42
1260,25.20,137,car,0.925101,446.09,893.47,548.70,962.49
1260,25.20,195,car,0.887411,1480.30,367.84,1544.36,407.99
1260,25.20,209,car,0.929593,491.52,990.70,611.70,1073.30
1260,25.20,10,car,0.879124,1464.36,336.21,1523.91,376.36
1260,25.20,231,car,0.907314,1562.27,337.95,1623.37,376.64
1260,25.20,235,car,0.945628,323.23,1000.07,442.35,1078.97
1260,25.20,11,truck,0.368685,891.91,313.07,942.88,364.65
1260,25.20,391,car,0.450420,891.91,313.07,942.88,364.65
1260,25.20,392,car,0.893735,1488.52,835.94,1573.85,919.73
1260,25.20,394,car,0.935331,1410.72,855.64,1499.92,941.63
1260,25.20,401,car,0.348585,1649.40,912.30,1696.94,947.84
1260,25.20,402,car,0.530798,560.94,1.01,591.99,30.08
1261,25.22,12,car,0.523431,1242.41,154.79,1296.46,190.47
1261,25.22,104,car,0.910318,510.67,931.20,614.04,1001.42
1261,25.22,137,car,0.925031,446.08,893.46,548.73,962.50
1261,25.22,195,car,0.888607,1480.28,367.82,1544.36,407.98
1261,25.22,209,car,0.929306,491.52,990.68,611.72,1073.31
1261,25.22,10,car,0.880035,1464.35,336.20,1523.92,376.36
1261,25.22,231,car,0.907538,1562.23,337.96,1623.32,376.64
1261,25.22,235,car,0.945081,323.24,1000.07,442.36,1078.97
1261,25.22,11,truck,0.365045,892.22,313.41,943.07,364.88
1261,25.22,391,car,0.446151,892.22,313.41,943.07,364.88
1261,25.22,392,car,0.893383,1487.17,833.82,1572.67,918.17
1261,25.22,394,car,0.942487,1406.62,850.70,1495.60,936.82
1261,25.22,401,car,0.421163,1648.97,912.50,1696.33,947.88
1261,25.22,402,car,0.500550,561.27,1.33,592.73,30.78
1262,25.24,12,car,0.516152,1242.40,154.80,1296.48,190.49
1262,25.24,104,car,0.910148,510.68,931.20,614.04,1001.42
1262,25.24,137,car,0.925031,446.09,893.45,548.72,962.47
1262,25.24,195,car,0.888658,1480.28,367.81,1544.36,407.96
1262,25.24,209,car,0.929294,491.50,990.68,611.74,1073.35
1262,25.24,10,car,0.880340,1464.32,336.17,1523.93,376.35
1262,25.24,231,car,0.906961,1562.19,337.97,1623.27,376.64
1262,25.24,235,car,0.945013,323.22,1000.07,442.36,1078.97
1262,25.24,11,car,0.386701,892.53,313.73,943.22,365.04
1262,25.24,391,truck,0.398573,892.53,313.73,943.22,365.04
1262,25.24,392,car,0.899497,1486.28,831.96,1571.44,916.26
1262,25.24,394,car,0.947465,1403.17,846.07,1491.25,931.55
1262,25.24,401,car,0.334470,1648.58,912.74,1696.07,948.17
1262,25.24,402,car,0.565873,562.33,2.80,592.96,31.41
1263,25.26,12,car,0.530470,1242.37,154.79,1296.50,190.51
1263,25.26,104,car,0.910141,510.68,931.20,614.05,1001.42
1263,25.26,137,car,0.924668,446.05,893.45,548.71,962.49
1263,25.26,195,car,0.889907,1480.27,367.81,1544.36,407.96
1263,25.26,209,car,0.929129,491.48,990.69,611.73,1073.38
1263,25.26,10,car,0.876227,1464.31,336.15,1523.97,376.35
1263,25.26,231,car,0.907930,1562.17,338.00,1623.26,376.65
1263,25.26,235,car,0.944999,323.22,1000.06,442.37,1078.96
1263,25.26,11,truck,0.345079,892.83,314.09,943.39,365.25
1263,25.26,391,car,0.461034,892.83,314.09,943.39,365.25
1263,25.26,392,car,0.898630,1485.50,830.18,1570.25,914.25
1263,25.26,394,car,0.949181,1399.28,841.62,1486.72,926.82
1263,25.26,401,car,0.325293,1648.14,912.91,1695.47,948.15
1263,25.26,402,car,0.538065,563.03,3.57,593.75,32.18
1264,25.28,12,car,0.522795,1242.37,154.79,1296.51,190.51
1264,25.28,104,car,0.910362,510.68,931.20,614.05,1001.43
1264,25.28,137,car,0.924733,446.03,893.46,548.73,962.51
1264,25.28,195,car,0.888846,1480.27,367.81,1544.36,407.96
1264,25.28,209,car,0.929415,491.49,990.70,611.72,1073.39
1264,25.28,10,car,0.875424,1464.30,336.15,1523.99,376.37
1264,25.28,231,car,0.908368,1562.16,338.01,1623.26,376.65
1264,25.28,235,car,0.945215,323.21,1000.05,442.39,1078.96
1264,25.28,11,truck,0.387007,893.14,314.32,943.64,365.42
1264,25.28,391,car,0.439138,893.14,314.32,943.64,365.42
1264,25.28,392,car,0.904750,1483.93,828.42,1568.20,912.42
1264,25.28,394,car,0.946436,1395.65,837.31,1482.07,921.72
1264,25.28,402,car,0.612935,563.51,4.19,594.45,32.91
1265,25.30,12,car,0.523680,1242.37,154.79,1296.51,190.51
1265,25.30,104,car,0.910449,510.69,931.20,614.04,1001.42
1265,25.30,137,car,0.925719,446.04,893.46,548.72,962.50
1265,25.30,195,car,0.889518,1480.27,367.82,1544.36,407.97
1265,25.30,209,car,0.929950,491.50,990.69,611.73,1073.39
1265,25.30,10,car,0.875086,1464.31,336.15,1524.02,376.37
1265,25.30,231,car,0.908669,1562.17,338.01,1623.27,376.65
1265,25.30,235,car,0.945472,323.21,1000.06,442.40,1078.96
1265,25.30,11,truck,0.402986,893.52,314.55,943.96,365.60
1265,25.30,391,car,0.427925,893.52,314.55,943.96,365.60
1265,25.30,392,car,0.910165,1482.69,826.56,1566.36,910.30
1265,25.30,394,car,0.950609,1392.10,832.87,1477.90,916.88
1265,25.30,402,car,0.589604,564.04,4.83,594.98,33.45
1266,25.32,12,car,0.515305,1242.35,154.79,1296.51,190.51
1266,25.32,104,car,0.909847,510.69,931.19,614.04,1001.43
1266,25.32,137,car,0.925607,446.01,893.46,548.76,962.55
1266,25.32,195,car,0.889285,1480.26,367.81,1544.37,407.97
1266,25.32,209,car,0.929321,491.50,990.78,611.55,1073.37
1266,25.32,10,car,0.863551,1464.33,336.18,1524.04,376.38
1266,25.32,231,car,0.908681,1562.17,338.02,1623.28,376.65
1266,25.32,235,car,0.945206,323.20,1000.05,442.42,1078.97
1266,25.32,11,truck,0.423328,893.81,314.77,944.24,365.80
1266,25.32,391,car,0.420451,893.82,314.77,944.24,365.80
1266,25.32,392,car,0.904969,1481.54,824.68,1564.63,908.15
1266,25.32,394,car,0.948575,1388.36,828.22,1473.54,911.81
1266,25.32,402,car,0.588439,564.71,5.70,595.40,34.03
1266,25.32,401,car,0.281631,1646.15,913.60,1693.68,948.84
1267,25.34,12,car,0.517855,1242.36,154.79,1296.52,190.52
1267,25.34,104,car,0.910010,510.70,931.20,614.04,1001.42
1267,25.34,137,car,0.924367,446.05,893.46,548.75,962.52
1267,25.34,195,car,0.887826,1480.26,367.81,1544.37,407.96
1267,25.34,209,car,0.929095,491.46,990.75,611.52,1073.37
1267,25.34,10,car,0.859227,1464.37,336.18,1524.09,376.37
1267,25.34,231,car,0.907862,1562.17,338.02,1623.28,376.65
1267,25.34,235,car,0.945230,323.20,1000.05,442.41,1078.96
1267,25.34,11,car,0.427267,894.07,314.98,944.49,366.00
1267,25.34,391,truck,0.421414,894.07,314.98,944.49,366.00
1267,25.34,392,car,0.892176,1480.58,822.61,1563.71,906.45
1267,25.34,394,car,0.944760,1384.81,824.05,1469.09,906.88
1267,25.34,402,car,0.582191,565.38,6.42,596.00,34.59
1268,25.36,12,car,0.514644,1242.36,154.80,1296.54,190.53
1268,25.36,104,car,0.909383,510.72,931.21,614.03,1001.42
1268,25.36,137,car,0.923258,446.09,893.47,548.74,962.48
1268,25.36,195,car,0.887110,1480.25,367.81,1544.37,407.96
1268,25.36,209,car,0.928906,491.48,990.75,611.48,1073.34
1268,25.36,10,car,0.858255,1464.41,336.19,1524.13,376.36
1268,25.36,231,car,0.908117,1562.16,338.02,1623.29,376.65
1268,25.36,235,car,0.944583,323.18,1000.03,442.43,1078.96
1268,25.36,11,car,0.454138,894.30,315.23,944.70,366.21
1268,25.36,391,truck,0.390801,894.30,315.23,944.70,366.21
1268,25.36,392,car,0.911944,1479.47,820.71,1562.43,904.61
1268,25.36,394,car,0.946796,1381.16,819.39,1465.26,902.15
1268,25.36,402,car,0.602154,566.10,6.99,596.83,35.21
1269,25.38,12,car,0.508197,1242.36,154.80,1296.55,190.54
1269,25.38,104,car,0.908859,510.71,931.21,614.03,1001.42
1269,25.38,137,car,0.923136,446.08,893.47,548.75,962.48
1269,25.38,195,car,0.887125,1480.25,367.81,1544.37,407.96
1269,25.38,209,car,0.928227,491.48,990.75,611.49,1073.37
1269,25.38,10,car,0.859339,1464.41,336.18,1524.14,376.36
1269,25.38,231,car,0.908935,1562.15,338.02,1623.29,376.65
1269,25.38,235,car,0.944321,323.19,1000.03,442.43,1078.96
1269,25.38,11,truck,0.381137,894.50,315.54,944.93,366.55
1269,25.38,391,car,0.451115,894.50,315.54,944.93,366.55
1269,25.38,392,car,0.901687,1478.87,819.21,1561.14,902.58
1269,25.38,394,car,0.931391,1377.41,815.07,1461.03,897.55
1269,25.38,402,car,0.577433,566.63,7.43,597.54,35.84
1270,25.40,12,car,0.491608,1242.43,154.80,1296.60,190.54
1270,25.40,104,car,0.909263,510.72,931.21,614.03,1001.42
1270,25.40,137,car,0.922604,446.03,893.46,548.70,962.49
1270,25.40,195,car,0.886087,1480.24,367.81,1544.37,407.96
1270,25.40,209,car,0.928693,491.52,990.76,611.46,1073.34
1270,25.40,10,car,0.858850,1464.38,336.17,1524.15,376.35
1270,25.40,231,car,0.908467,1562.14,338.02,1623.29,376.65
1270,25.40,235,car,0.944167,323.18,1000.03,442.43,1078.96
1270,25.40,11,truck,0.448312,894.68,315.80,945.17,366.87
1270,25.40,391,car,0.381123,894.68,315.80,945.17,366.87
1270,25.40,392,car,0.919532,1478.20,817.63,1559.79,900.47
1270,25.40,394,car,0.915159,1373.94,810.80,1456.89,892.74
1270,25.40,402,car,0.594167,567.36,7.91,598.71,36.69
1271,25.42,12,car,0.502670,1242.45,154.80,1296.60,190.53
1271,25.42,104,car,0.909027,510.73,931.21,614.02,1001.41
1271,25.42,137,car,0.922181,446.04,893.46,548.67,962.45
1271,25.42,195,car,0.887043,1480.24,367.81,1544.37,407.96
1271,25.42,209,car,0.927555,491.55,990.78,611.42,1073.32
1271,25.42,10,car,0.859972,1464.33,336.15,1524.16,376.36
1271,25.42,231,car,0.908923,1562.13,338.03,1623.28,376.65
1271,25.42,235,car,0.943963,323.17,1000.04,442.42,1078.96
1271,25.42,11,car,0.385832,894.93,316.03,945.42,367.11
1271,25.42,391,truck,0.457199,894.94,316.03,945.42,367.11
1271,25.42,392,car,0.779255,1477.21,816.03,1558.58,898.83
1271,25.42,394,car,0.930256,1370.45,806.31,1453.09,888.08
1271,25.42,402,car,0.626533,567.92,8.30,599.56,37.29
1272,25.44,12,car,0.507161,1242.47,154.80,1296.61,190.53
1272,25.44,104,car,0.910047,510.72,931.21,614.03,1001.42
1272,25.44,137,car,0.923945,446.02,893.45,548.67,962.46
1272,25.44,195,car,0.885562,1480.23,367.81,1544.38,407.96
1272,25.44,209,car,0.928313,491.58,990.77,611.45,1073.31
1272,25.44,10,car,0.855227,1464.32,336.13,1524.18,376.37
1272,25.44,231,car,0.908314,1562.12,338.03,1623.29,376.65
1272,25.44,235,car,0.944727,323.17,1000.04,442.42,1078.96
1272,25.44,11,car,0.375887,895.17,316.25,945.65,367.34
1272,25.44,391,truck,0.482239,895.17,316.25,945.65,367.34
1272,25.44,392,car,0.912372,1475.75,814.11,1556.96,897.00
1272,25.44,394,car,0.913236,1366.86,801.87,1448.86,883.13
1272,25.44,402,car,0.656122,568.21,8.55,600.14,37.76
1273,25.46,12,car,0.517608,1242.49,154.80,1296.60,190.53
1273,25.46,104,car,0.910124,510.73,931.21,614.02,1001.42
1273,25.46,137,car,0.922792,445.99,893.45,548.68,962.50
1273,25.46,195,car,0.885711,1480.23,367.81,1544.38,407.96
1273,25.46,209,car,0.927877,491.59,990.79,611.44,1073.31
1273,25.46,10,car,0.861692,1464.29,336.12,1524.19,376.37
1273,25.46,231,car,0.908711,1562.11,338.02,1623.29,376.65
1273,25.46,235,car,0.944470,323.17,1000.05,442.42,1078.96
1273,25.46,11,car,0.361108,895.39,316.50,945.86,367.63
1273,25.46,391,truck,0.526687,895.39,316.50,945.86,367.63
1273,25.46,392,car,0.911933,1474.68,812.37,1555.90,895.47
1273,25.46,394,car,0.932901,1363.07,797.43,1444.83,878.54
1273,25.46,402,car,0.645252,568.45,8.84,600.71,38.33
1274,25.48,12,car,0.517945,1242.54,154.80,1296.61,190.50
1274,25.48,104,car,0.910086,510.74,931.22,614.02,1001.42
1274,25.48,137,car,0.923758,446.02,893.45,548.67,962.48
1274,25.48,195,car,0.882968,1480.23,367.81,1544.38,407.96
1274,25.48,209,car,0.927862,491.58,990.78,611.51,1073.35
1274,25.48,10,car,0.855992,1464.27,336.10,1524.20,376.37
1274,25.48,231,car,0.907521,1562.11,338.02,1623.30,376.64
1274,25.48,235,car,0.944601,323.19,1000.06,442.43,1078.97
1274,25.48,11,car,0.305044,895.65,316.77,946.01,367.82
1274,25.48,391,truck,0.583302,895.65,316.77,946.01,367.82
1274,25.48,392,car,0.932779,1473.24,810.54,1554.61,894.06
1274,25.48,394,car,0.934370,1359.77,793.20,1440.95,873.77
1274,25.48,402,car,0.605590,568.81,9.28,601.39,39.01
1275,25.50,12,car,0.501483,1242.58,154.79,1296.62,190.49
1275,25.50,104,car,0.910841,510.75,931.23,614.01,1001.41
1275,25.50,137,car,0.925590,446.08,893.46,548.68,962.45
1275,25.50,195,car,0.884500,1480.25,367.82,1544.38,407.95
1275,25.50,209,car,0.928735,491.59,990.79,611.44,1073.31
1275,25.50,10,car,0.868997,1464.23,336.08,1524.17,376.37
1275,25.50,231,car,0.908939,1562.12,338.02,1623.32,376.64
1275,25.50,235,car,0.944965,323.18,1000.07,442.41,1078.96
1275,25.50,11,car,0.343829,895.92,317.02,946.25,368.09
1275,25.50,391,truck,0.562581,895.92,317.02,946.25,368.09
1275,25.50,392,car,0.914107,1472.29,808.94,1553.04,892.15
1275,25.50,394,car,0.934480,1356.33,788.89,1437.00,869.05
1275,25.50,402,car,0.518144,569.71,9.87,602.59,39.67
1276,25.52,12,car,0.500876,1242.62,154.80,1296.64,190.49
1276,25.52,104,car,0.910310,510.75,931.23,614.00,1001.40
1276,25.52,137,car,0.925348,446.08,893.47,548.72,962.48
1276,25.52,195,car,0.885357,1480.24,367.82,1544.38,407.96
1276,25.52,209,car,0.928822,491.60,990.79,611.42,1073.29
1276,25.52,10,car,0.867813,1464.24,336.08,1524.17,376.37
1276,25.52,231,car,0.909072,1562.13,338.02,1623.34,376.64
1276,25.52,235,car,0.944814,323.19,1000.07,442.41,1078.95
1276,25.52,11,car,0.364947,896.19,317.24,946.49,368.31
1276,25.52,391,truck,0.540299,896.19,317.24,946.49,368.31
1276,25.52,392,car,0.908299,1471.64,807.45,1551.68,890.17
1276,25.52,394,car,0.943668,1352.49,784.62,1432.89,864.63
1276,25.52,402,car,0.604264,570.16,10.48,603.24,40.35
1277,25.54,12,car,0.489369,1242.67,154.81,1296.65,190.49
1277,25.54,104,car,0.910458,510.75,931.22,614.00,1001.39
1277,25.54,137,car,0.925348,446.08,893.46,548.73,962.47
1277,25.54,195,car,0.885076,1480.23,367.82,1544.39,407.97
1277,25.54,209,car,0.929007,491.59,990.79,611.39,1073.27
1277,25.54,10,car,0.868543,1464.19,336.05,1524.17,376.37
1277,25.54,231,car,0.909060,1562.15,338.02,1623.35,376.65
1277,25.54,235,car,0.944863,323.17,1000.07,442.39,1078.95
1277,25.54,11,car,0.406517,896.40,317.49,946.67,368.55
1277,25.54,391,truck,0.502014,896.40,317.49,946.67,368.55
1277,25.54,392,car,0.913896,1471.03,805.67,1550.48,888.00
1277,25.54,394,car,0.946818,1349.12,780.24,1428.94,859.77
1277,25.54,402,car,0.592082,570.59,11.05,603.76,40.88
1278,25.56,12,car,0.480414,1242.78,154.81,1296.69,190.46
1278,25.56,104,car,0.910459,510.75,931.21,613.99,1001.37
1278,25.56,137,car,0.925560,446.09,893.47,548.70,962.45
1278,25.56,195,car,0.884564,1480.23,367.82,1544.39,407.97
1278,25.56,209,car,0.929334,491.59,990.77,611.40,1073.27
1278,25.56,10,car,0.866573,1464.22,336.05,1524.17,376.36
1278,25.56,231,car,0.908352,1562.16,338.01,1623.36,376.65
1278,25.56,235,car,0.944861,323.16,1000.07,442.40,1078.95
1278,25.56,11,car,0.388254,896.61,317.72,946.79,368.70
1278,25.56,391,truck,0.528403,896.61,317.72,946.79,368.70
1278,25.56,392,car,0.919200,1470.50,803.94,1549.74,886.08
1278,25.56,394,car,0.929219,1345.91,776.23,1425.10,855.17
1278,25.56,402,car,0.604470,570.98,11.59,604.26,41.40
1279,25.58,12,car,0.475101,1242.77,154.81,1296.67,190.45
1279,25.58,104,car,0.910387,510.76,931.22,613.98,1001.37
1279,25.58,137,car,0.926092,446.13,893.47,548.65,962.38
1279,25.58,195,car,0.884603,1480.23,367.82,1544.39,407.97
1279,25.58,209,car,0.929243,491.58,990.76,611.39,1073.25
1279,25.58,10,car,0.861294,1464.24,336.03,1524.19,376.36
1279,25.58,231,car,0.908259,1562.17,338.02,1623.37,376.65
1279,25.58,235,car,0.944728,323.15,1000.07,442.40,1078.96
1279,25.58,11,car,0.431316,896.85,318.01,946.95,368.91
1279,25.58,391,truck,0.496365,896.85,318.01,946.95,368.91
1279,25.58,392,car,0.914851,1469.49,802.08,1548.73,884.32
1279,25.58,394,car,0.935565,1342.47,771.98,1421.48,850.83
1279,25.58,402,car,0.522682,571.56,12.33,604.98,42.04
1280,25.60,12,car,0.477155,1242.80,154.81,1296.67,190.43
1280,25.60,104,car,0.910610,510.76,931.22,613.97,1001.36
1280,25.60,137,car,0.924603,446.16,893.48,548.64,962.34
1280,25.60,195,car,0.884196,1480.23,367.82,1544.38,407.96
1280,25.60,209,car,0.929296,491.57,990.75,611.36,1073.24
1280,25.60,10,car,0.859640,1464.27,336.03,1524.19,376.35
1280,25.60,231,car,0.907722,1562.18,338.02,1623.36,376.64
1280,25.60,235,car,0.944755,323.15,1000.08,442.38,1078.95
1280,25.60,11,car,0.438227,897.06,318.31,947.23,369.29
1280,25.60,391,truck,0.524828,897.06,318.31,947.23,369.29
1280,25.60,392,car,0.916885,1468.29,800.33,1547.42,882.70
1280,25.60,394,car,0.946060,1339.10,767.63,1417.78,846.21
1280,25.60,402,car,0.507465,572.19,13.02,605.61,42.60
1281,25.62,12,car,0.480717,1242.82,154.80,1296.68,190.43
1281,25.62,104,car,0.910847,510.76,931.22,613.97,1001.36
1281,25.62,137,car,0.924304,446.15,893.48,548.65,962.34
1281,25.62,195,car,0.883536,1480.22,367.82,1544.39,407.96
1281,25.62,209,car,0.929442,491.57,990.75,611.37,1073.25
1281,25.62,10,car,0.857777,1464.26,336.03,1524.17,376.35
1281,25.62,231,car,0.907351,1562.18,338.02,1623.36,376.65
1281,25.62,235,car,0.945017,323.15,1000.07,442.37,1078.92
1281,25.62,11,car,0.434478,897.33,318.61,947.51,369.61
